188310 BD+08  4261  27558 7595  97938 195414.82 +082741.9  4.71  59 ksi   Aql
188350 BD-00  3871  27565 7596  97980 195444.77 +001625.2  5.60  58       Aql
188376 CD-26 14637  27583 7597  98066 195550.23 -261758.9  4.70  58 ome   Sgr
188512 BD+06  4357  27587 7602  98036 195518.77 +062428.6  3.71  60 bet   Aql
188584 CP-67  3695  27651 7603  98478 200023.11 -665656.0  5.75     mu.01 Pav
188603 CD-27 14399  27605 7604  98162 195656.82 -271011.5  4.54  59 b01   Sgr
188665 BD+57  2084  27571 7608  97870 195317.37 +573124.5  5.14  23       Cyg
188727 BD+16  4067  27601 7609  98085 195601.26 +163805.3  5.71  10 S     Sge
188728 BD+11  4055  27604 7610  98103 195614.23 +112525.4  5.28  61 phi   Aql
188887 CP-67  3698  27687 7612  98624 200152.40 -665637.7  5.32     mu.02 Pav
188892 BD+38  3817  27613 7613  98068 195551.76 +382912.1  4.95  22       Cyg
188899 BD-15  5516  27637 7614  98258 195757.02 -152928.5  5.01  61 g     Sgr
188947 BD+34  3798  27622 7615  98110 195618.40 +350500.6  3.89  21 eta   Cyg
189005 CD-26 14682  27658 7618  98353 195857.18 -261145.0  4.84  60 A     Sgr
189037 BD+52  2572  27618 7619  98055 195537.82 +522620.5  4.91  24 psi   Cyg
189090 BD+16  4081  27648 7622  98234 195745.44 +164720.8  5.54  11       Sge
189103 CD-35 13831  27670 7623  98412 195944.17 -351634.5  4.37     the01 Sgr
189118 CD-35 13832  27676 7624  98421 195951.28 -344151.5  5.30     the02 Sgr
189319 BD+19  4229  27672 7635  98337 195845.39 +192931.5  3.51  12 gam   Sge
189410 BD+22  3872  27688 7641  98375 195910.58 +230604.6  5.68  14       Vul
189577 BD+17  4183  27711 7645  98438 200003.31 +173059.5  5.33  13       Sge
189687 BD+36  3806  27724 7647  98425 195955.20 +370234.4  5.15  25       Cyg
189741 BD-14  5618  27758 7649  98633 200158.58 -133814.1  5.69  63       Sgr
189763 CD-28 16355  27763 7650  98688 200239.46 -274235.6  4.43  62 c     Sgr
189849 BD+27  3587  27753 7653  98543 200106.01 +274512.8  4.66  15       Vul
190004 BD+24  3977  27768 7657  98636 200201.37 +245616.3  5.23  16       Vul
190147 BD+49  3158  27770 7660  98571 200121.55 +500616.8  5.06  26 e     Cyg
190229 BD+15  4033  27812 7664  98754 200330.01 +160152.6  5.73  14       Sge
190248 CP-66  3474  27886 7665  99240 200841.86 -661045.6  3.55     del   Pav
190299 BD-01  3887  27832 7667  98844 200423.15 -004232.5  5.67  62       Aql
190327 BD+06  4416  27824 7669  98823 200408.31 +071640.6  5.51  63 tau   Aql
190406 BD+16  4121  27835 7672  98819 200406.47 +170416.2  5.80  15       Sge
190421 CP-53  9794  27879 7673  99120 200723.17 -525250.9  4.93     ksi   Tel
190454 BD-13  5569  27859 7675  98953 200526.33 -123954.2  6.53  65       Sgr
190544 BD+64  1405  27806 7676  98583 200128.53 +644915.6  5.22  64 e     Dra
190608 BD+19  4277  27868 7679  98920 200509.47 +195927.2  5.09  16 eta   Sge
190713 BD+64  1407  27829 7682  98658 200220.16 +643803.8  6.27  65       Dra
190940 BD+67  1222  27856 7685  98702 200249.05 +675224.4  4.51  67 rho   Dra
190960 BD+76   771  27809 7686  98401 195936.69 +762853.5  6.20  69       Dra
190993 BD+23  3896  27910 7688  99080 200653.40 +233651.9  5.08  17       Vul
191026 BD+35  3959  27904 7689  99031 200621.93 +355824.7  5.38  27 b01   Cyg
191067 BD-01  3899  27930 7690  99171 200801.75 -004040.9  5.97  64       Aql
191277 BD+61  1970  27911 7701  98962 200532.73 +615942.9  5.40  66       Dra
191570 BD+20  4453  27987 7705  99352 200956.61 +205453.2  6.51  17 the   Sge
191571 BD+20  4452  27982             200952.3  +205347.   8.9   17 the   Sge
191610 BD+36  3907  27980 7708  99303 200925.62 +365022.5  4.93  28 b02   Cyg
191692 BD-01  3911  28010 7710  99473 201118.26 -004917.3  3.24  65 the   Aql
191747 BD+26  3815  27999 7711  99404 201033.52 +265414.9  5.51  18       Vul
191753 BD-12  5664  28026 7712  99529 201157.90 -122332.5  6.34   1 ksi01 Cap
191862 BD-13  5608  28035 7715  99572 201225.76 -123701.3  5.84   2 ksi   Cap
192004 BD+26  3825  28037 7718  99518 201147.97 +264832.5  5.51  19       Vul
192044 BD+26  3828  28042 7719  99531 201200.70 +262843.8  5.91  20       Vul
192107 BD-01  3920  28068 7720  99631 201313.87 -010033.4  5.44  66       Aql
192425 BD+14  4227  28097 7724  99742 201416.59 +151150.9  4.94  67 rho   Aql
192455 BD+61  1983  28071 7727  99500 201134.74 +620442.1  5.70  68       Dra
192514 BD+46  2881  28091 7730  99639 201318.04 +464856.4  4.80  30       Cyg
192518 BD+28  3675  28105 7731  99738 201414.52 +284141.5  5.19  21       Vul
192577 BD+46  2882A 28099 7735  99675 201337.90 +464428.8  3.80  31 omi01 Cyg
192640 BD+36  3955  28124 7736  99770 201431.98 +364822.1  4.93  29 b03   Cyg
192666 BD-12  5680  28149 7738  99918 201622.80 -122013.5  6.30   3       Cap
192696 BD+56  2376  28108 7740  99655 201323.80 +563403.1  4.28  33       Cyg
192713 BD+23  3944  28144 7741  99853 201530.24 +233032.1  5.18  22       Vul
192806 BD+27  3666  28152 7744  99874 201546.16 +274851.2  4.50  23       Vul
192836 BD+21  4130  28166 7746  99913 201619.78 +213555.5  6.11  18       Sge
192876 BD-12  5683  28189 7747 100027 201738.86 -123029.6  4.30   5 alf01 Cap
192879 BD-22  5384  28195 7748 100062 201801.38 -214835.6  5.86   4       Cap
192907 BD+77   764  28066 7750  99255 200853.32 +774240.9  4.38   1 kap   Cep
192909 BD+47  3059A 28160 7751  99848 201528.32 +474251.1  3.96  32 omi02 Cyg
192944 BD+24  4075  28183 7753  99951 201647.08 +244016.1  5.30  24       Vul
192947 BD-12  5685  28200 7754 100064 201803.22 -123241.5  3.58   6 alf02 Cap
193150 BD-19  5776  28233 7761 100195 201923.60 -190706.6  5.28   7 sig   Cap
193237 BD+37  3871  28218 7763 100044 201747.20 +380158.6  4.77  34 P     Cyg
193369 BD+36  3998  28239 7769 100108 201828.63 +365959.1  5.58  36       Cyg
193370 BD+34  3967  28242 7770 100122 201839.07 +345858.0  5.14  35       Cyg
193432 BD-13  5642  28282 7773 100310 202039.81 -124532.6  4.77   8 nu.   Cap
193452 BD-15  5626  28286 7775 100325 202046.52 -144705.6  6.09     bet02 Cap
193495 BD-15  5629A 28295 7776 100345 202100.65 -144653.0  3.05   9 bet   Cap
193571 CD-42 14836  28309 7779 100469 202227.48 -420257.7  5.60     kap01 Sgr
193680 BD+47  3077  28290             201936.4  +475338.   8.5      U     Cyg
193807 CD-42 14847  28341 7787 100591 202353.19 -422522.5  5.64     kap02 Sgr
193911 BD+23  3986  28325 7789 100435 202203.43 +242646.0  5.50  25       Vul
193924 CP-57  9674  28374 7790 100751 202538.85 -564405.6  1.94     alf   Pav
193964 BD+61  2000  28304 7792 100221 201936.70 +621526.7  5.71  71       Dra
194093 BD+39  4159  28338 7796 100453 202213.70 +401524.1  2.23  37 gam   Cyg
194258 BD+68  1121  28324 7804 100261 202005.98 +685248.9  5.59     AC    Dra
194317 BD+31  4062  28378 7806 100587 202351.60 +321124.7  4.43  39       Cyg
194636 BD-18  5685  28442 7814 100881 202719.20 -181242.1  5.08  10 pi.   Cap
194939 BD-03  4906  28472 7821 100977 202824.89 -032127.9  6.12  68       Aql
194943 BD-18  5689  28481 7822 101027 202851.62 -174849.2  4.77  11 rho   Cap
195050 BD+37  3941  28467 7826 100907 202734.27 +382625.9  5.63  40       Cyg
195068 BD+48  3128A 28462 7828 100859 202702.21 +492259.6  5.73  43       Cyg
195093 BD-19  5830  28502 7829 101120 202952.58 -183510.2  6.74  12 omi   Cap
195094 BD-19  5831  28503 7830 101123 202953.89 -183458.7  5.94  12 omi   Cap
195135 BD-03  4918  28504 7831 101101 202938.96 -025307.7  4.91  69       Aql
195295 BD+29  4057  28513 7834 101076 202923.73 +302206.8  4.01  41       Cyg
195324 BD+35  4141  28515 7835 101067 202920.39 +362717.0  5.90  42       Cyg
195325 BD+10  4303  28525 7836 101160 203017.95 +105345.3  6.03   1       Del
195556 BD+48  3142  28537 7844 101138 203003.53 +485705.6  4.94  45 ome01 Cyg
195569 CD-44 14020  28588 7846 101477 203355.06 -443057.5  5.12     nu.   Mic
195593 BD+36  4105  28551 7847 101214 203059.23 +365609.1  6.21  44       Cyg
195627 CP-61  6492  28609 7848 101612 203534.77 -603452.7  4.75     phi01 Pav
195725 BD+62  1821  28541 7850 101093 202934.83 +625938.9  4.21   2 the   Cep
195774 BD+48  3154  28569 7851 101243 203118.81 +491313.3  5.44  46 ome02 Cyg
195810 BD+10  4321  28593 7852 101421 203312.76 +111812.0  4.03   2 eps   Del
195943 BD+12  4378  28617 7858 101483 203357.00 +130137.9  5.39   3 eta   Del
195961 CP-61  6495  28668 7859 101773 203735.24 -613147.1  4.86     rho   Pav
196051 CP-76  1434  28731 7863 102162 204202.52 -761050.0  5.99     mu.01 Oct
196067 CP-75  1644A 28727 7864 102125 204143.74 -752101.5  6.51     mu.02 Oct
196093 BD+34  4079A 28630 7866 101474 203354.19 +351503.1  4.61  47       Cyg
196094 BD+34  4079B                   203352.5  +351307.   9.4   47       Cyg
196171 CD-47 13477  28682 7869 101772 203733.99 -471730.0  3.11     alf   Ind
196180 BD+14  4353  28659 7871 101589 203518.51 +144027.1  4.64   4 zet   Del
196321 BD-03  4961  28684 7873 101692 203643.63 -023259.7  4.91  70       Aql
196348 BD-15  5732  28694      101751 203721.16 -150850.0  6.76  13 tau01 Cap
196362 BD+25  4299  28679 7874 101641 203608.32 +255257.4  6.40  26       Vul
196378 CP-60  7419  28730 7875 101983 204002.27 -603251.0  5.11     phi02 Pav
196502 BD+74   872  28639 7879 101260 203130.40 +745716.8  5.18  73       Dra
196504 BD+25  4302  28702 7880 101716 203704.66 +262743.1  5.59  27       Vul
196519 CP-67  3754  28782 7881 102157 204157.06 -664538.3  5.14     ups   Pav
196524 BD+14  4369  28709 7882 101769 203732.87 +143542.7  3.64   6 bet   Del
196544 BD+10  4339  28711 7883 101800 203749.10 +112239.7  5.42   5 iot   Del
196574 BD-01  4016  28725 7884 101847 203820.27 -010618.3  4.31  71 l     Aql
196606 BD+31  4159  28713 7885 101765 203731.77 +313421.1  6.32  48       Cyg
196662 BD-15  5743  28748 7889 101923 203916.32 -145717.0  5.24  14 tau   Cap
196724 BD+20  4658  28740 7891 101867 203831.29 +211204.2  4.81  29       Vul
196725 BD+12  4411  28743 7892 101882 203843.98 +131854.5  5.69   8 the   Del
196740 BD+23  4084  28741 7894 101868 203831.91 +240657.5  5.06  28       Vul
196755 BD+09  4600  28756 7896 101916 203907.59 +100510.1  5.07   7 kap   Del
196758 BD-00  4064  28761 7897 101936 203924.83 +002911.4  5.15   1       Aqr
196777 BD-18  5738  28777 7900 101984 204002.96 -180819.0  5.15  15 ups   Cap
196787 BD+80   659  28611 7901 100965 202814.45 +812521.6  5.38  75       Dra
196867 BD+15  4222  28780 7906 101958 203938.25 +155443.4  3.77   9 alf   Del
196925 BD+80   660  28648 7908 101082 202927.31 +810526.7  5.96  74       Dra
197051 CP-66  3501  28862 7913 102395 204457.56 -661211.7  3.42     bet   Pav
197121 BD+14  4393  28826 7918 102080 204116.21 +143458.4  6.01  10       Del
197157 CP-52 11752  28860 7920 102333 204402.19 -515515.0  4.51     eta   Ind
197177 BD+31  4181A 28827 7921 102066 204102.54 +321826.3  5.53  49       Cyg
197178 BD+31  4181B                   204102.6  +321828.   5.8   49       Cyg
197345 BD+44  3541  28846 7924 102098 204125.91 +451649.2  1.25  50 alf   Cyg
197461 BD+14  4403  28873 7928 102281 204327.55 +150428.9  4.43  11 del   Del
197511 BD+49  3353  28865 7929 102177 204212.63 +502024.1  5.41  51       Cyg
197572 BD+35  4234  28886 7932 102276 204324.20 +353516.1  6.48     X     Cyg
197635 CP-69  3138  28969 7934 102773 204918.28 -684635.0  5.41     sig   Pav
197692 CD-25 15018  28929 7936 102485 204605.77 -251613.9  4.13  16 psi   Cap
197725 BD-22  5523  28933 7937 102487 204609.97 -213050.4  5.91  17       Cap
197752 BD+24  4229  28920 7939 102388 204452.52 +251615.8  4.92  30       Vul
197812 BD+17  4401  28930 7941 102440 204528.23 +180524.2  6.74     U     Del
197912 BD+30  4167  28942 7942 102453 204539.76 +304310.8  4.22  52       Cyg
197937 CD-44 14145  28980 7943 102693 204829.00 -435917.8  5.11     iot   Mic
197950 BD+66  1318  28919 7945 102253 204310.98 +663926.5  5.59   4       Cep
197963 BD+15  4255B 28965 7947 102531 204638.87 +160728.6  5.15  12 gam01 Del
197964 BD+15  4255A 28966 7948 102532 204639.52 +160729.2  4.27  12 gam02 Del
197989 BD+33  4018  28959 7949 102488 204612.43 +335810.0  2.48  53 eps   Cyg
198001 BD-10  5506  28978 7950 102618 204740.53 -092944.5  3.78   2 eps   Aqr
198026 BD-05  5378  28979 7951 102624 204744.24 -050139.4  4.43   3 k     Aqr
198048 CD-46 13718  29008 7952 102790 204928.93 -461336.8  4.90     zet   Ind
198069 BD+05  4613  28986 7953 102633 204748.33 +060029.7  5.57  13       Del
198084 BD+57  2240  28956 7955 102431 204521.20 +573449.1  4.52     ups01 Cep
198134 BD+33  4028  28981 7956 102571 204710.72 +342226.8  4.93     T     Cyg
198149 BD+61  2050  28962 7957 102422 204517.27 +615012.5  3.41   3 eta   Cep
198183 BD+35  4267  28994 7963 102589 204724.53 +362926.7  4.53  54 lam   Cyg
198232 CD-34 14660  29026 7965 102831 204958.08 -334646.8  4.89     alf   Mic
198308 CP-52 11782  29055 7968 102950 205130.05 -513629.4  5.06     iot   Ind
198390 BD+12  4472  29037 7973 102805 204937.74 +123241.6  6.01  15       Del
198391 BD+07  4556  29039 7974 102819 204948.24 +075151.0  6.32  14       Del
198478 BD+45  3291  29036 7977 102724 204856.29 +460650.9  4.81  55       Cyg
198529 CD-33 15245  29080 7979 102989 205158.76 -331040.7  6.06     bet   Mic
198542 CD-27 15082  29079 7980 102978 205149.30 -265508.9  4.12  18 ome   Cap
198571 BD-06  5604  29078 7982 102945 205125.69 -053735.9  5.99   4       Aqr
198639 BD+43  3739  29066 7984 102843 205004.83 +440332.3  5.06  56       Cyg
198667 BD-06  5606  29094 7985 103005 205208.69 -053025.4  5.55   5       Aqr
198700 CP-58  7788  29133 7986 103227 205448.58 -582714.7  3.67     bet   Ind
198726 BD+27  3890  29089 7988 102949 205128.24 +281501.9  5.66     T     Vul
198743 BD-09  5598  29109 7990 103045 205239.21 -085859.7  4.73   6 mu.   Aqr
198809 BD+26  4017  29112 7995 103004 205207.73 +270549.7  4.56  31       Vul
199012 BD-18  5805  29164 8000 103226 205447.85 -175522.3  5.78  19       Cap
199081 BD+43  3755  29150 8001 103089 205314.75 +442314.2  4.80  57       Cyg
199095 BD+81   718  29019 8002 102208 204235.10 +823152.0  5.75  76       Dra
199140 BD+27  3909  29171 8007 103191 205422.39 +283119.2  6.55     BW    Vul
199169 BD+27  3911  29178 8008 103200 205433.64 +280327.5  5.03  32       Vul
199253 BD+13  4572  29201 8011 103294 205536.68 +134317.6  5.19  17       Del
199254 BD+12  4501  29202 8012 103298 205538.55 +123406.6  5.54  16       Del
199345 BD-10  5553  29220 8015 103401 205654.03 -094151.1  5.49   7       Aqr
199532 CP-77  1474  29343 8021 104043 210443.03 -770122.3  5.13     alf   Oct
199629 BD+40  4364  29251 8028 103413 205710.41 +411001.9  3.94  58 nu.   Cyg
199665 BD+10  4425  29266 8030 103527 205825.96 +105021.7  5.51  18       Del
199697 BD+21  4424  29267 8032 103511 205816.35 +221933.3  5.30  33       Vul
199728 BD-19  5982  29287 8033 103616 205936.13 -190206.8  6.26  20       Cap
199766 BD+03  4473  29276 8034 103569 205904.54 +041737.8  5.30   1 eps   Equ
199951 CD-32 16353  29331 8039 103738 210117.46 -321528.0  4.67     gam   Mic
199960 BD-05  5433  29318 8041 103682 210033.81 -044347.7  6.21  11       Aqr
200120 BD+46  3133  29327 8047 103632 205949.55 +473115.4  4.74  59 f01   Cyg
200163 CD-39 14089  29363 8048 103882 210257.97 -383752.3  5.32     zet   Mic
200256 BD+06  4731  29361      103813 210212.51 +071047.3  6.72   2 lam   Equ
200310 BD+45  3364  29354 8053 103732 210110.92 +460920.8  5.38  60       Cyg
200365 CP-55  9509  29420 8055 104085 210514.23 -544337.0  5.17     mu.   Ind
200496 BD-06  5664B 29416 8058 103981 210404.6  -054924.   7.31  12       Aqr
200497 BD-06  5664A 29417 8059        210404.7  -054923.   5.89  12       Aqr
200499 BD-20  6115  29419 8060 104019 210424.32 -195117.8  4.82  22 eta   Cap
200644 BD+04  4606  29430 8066 104031 210434.64 +053010.3  5.63   3       Equ
200702 CD-41 14379  29461 8069 104177 210625.50 -412309.4  5.55     eta   Mic
200718 CD-30 18382  29453 8070 104148 210601.12 -300729.8  5.69     del   Mic
200761 BD-17  6174  29460 8075 104139 210556.78 -171357.8  4.08  23 the   Cap
200763 CD-32 16398  29465 8076 104174 210624.68 -322029.9  5.20   2       PsA
200790 BD+05  4697  29451 8077 104101 210526.79 +055730.6  5.94   4       Equ
200905 BD+43  3800  29459 8079 104060 210455.86 +435540.3  3.72  62 ksi   Cyg
200914 CD-25 15235  29490 8080 104234 210707.69 -250020.7  4.49  24 A     Cap
201078 BD+30  4318  29502 8084 104185 210630.24 +311104.8  5.77     DT    Cyg
201091 BD+38  4343  29509 8085 104214 210650.84 +384429.4  5.20  61       Cyg
201092 BD+38  4344        8086 104217 210652.19 +384403.9  6.05  61       Cyg
201184 BD-21  5933  29543 8087 104365 210833.61 -211136.7  5.30  25 chi   Cap
201251 BD+47  3292  29519 8089 104194 210636.09 +473854.3  4.56  63 f02   Cyg
201352 BD-21  5940  29567 8091 104452 210932.93 -203322.8  6.25  27       Cap
201371 CP-70  2835  29606 8092 104755 211320.44 -700734.4  5.06     omi   Pav
201381 BD-11  5538  29571 8093 104459 210935.59 -112218.0  4.50  13 nu.   Aqr
201433 BD+29  4324  29562 8094 104371 210838.87 +301220.5  5.60     V389  Cyg
201601 BD+09  4732  29591 8097 104521 211020.47 +100755.0  4.70   5 gam   Equ
201616 BD+09  4735  29596 8098 104538 211031.31 +100256.0  6.07   6       Equ
201901 CD-28 17178  29652 8110 104750 211317.27 -273708.6  5.41   3       PsA
201908 BD+77   800  29563 8112 104105 210529.21 +780734.8  5.91  77       Dra
202012 BD+67  1291  29611 8113        210932.0  +682925.   7.33     T     Cep
202109 BD+29  4348  29661 8115 104732 211256.18 +301337.5  3.21  64 zet   Cyg
202275 BD+09  4746  29697 8123 104858 211428.79 +100027.8  4.47   7 del   Equ
202320 BD-21  5974  29722 8127 104963 211537.89 -203906.1  5.17  28 phi   Cap
202369 BD-15  5935  29727 8128 104974 211544.83 -151017.4  5.31  29       Cap
202444 BD+37  4240  29723 8130 104887 211447.35 +380239.6  3.74  65 tau   Cyg
202447 BD+04  4635A 29735 8131 104987 211549.40 +051453.1  3.92   8 alf   Equ
202627 CD-32 16498  29774 8135 105140 211756.25 -321020.9  4.71     eps   Mic
202671 BD-18  5903  29781 8137 105143 211757.28 -175906.5  5.40  30       Cap
202723 BD-18  5904  29788 8139 105168 211815.67 -172743.8  7.18  31       Cap
202730 CP-53 10037  29819 8140 105319 211951.88 -532657.4  4.39     the   Ind
202753 BD-05  5512  29793 8141 105164 211811.07 -043110.2  5.83  15       Aqr
202850 BD+38  4431  29786 8143 105102 211724.95 +392340.9  4.22  67 sig   Cyg
202904 BD+34  4371  29802 8146 105138 211755.07 +345348.8  4.41  66 ups   Cyg
203006 CD-41 14475  29854 8151 105382 212045.58 -404834.2  4.80     the01 Mic
203064 BD+43  3877  29823 8154 105186 211827.18 +435645.5  5.04  68 A     Cyg
203133 CP-70  2844  29915 8156 105678 212416.73 -694401.9  6.28     Y     Pav
203222 BD-05  5524  29877 8160 105412 212104.33 -043336.5  5.87  16       Aqr
203280 BD+61  2111  29848 8162 105199 211834.58 +623507.6  2.45   5 alf   Cep
203291 BD+06  4802  29880 8163 105413 212104.80 +072116.4  5.81   9       Equ
203344 BD+23  4294  29884 8165 105411 212104.24 +235122.5  5.58  34       Vul
203387 BD-17  6245  29903 8167 105515 212214.78 -165004.4  4.28  32 iot   Cap
203467 BD+64  1527  29875 8171 105268 211922.21 +645218.6  5.19   6       Cep
203504 BD+19  4691  29914 8173 105502 212205.13 +194815.7  4.08   1       Peg
203525 BD-09  5728  29925 8175 105574 212256.27 -091909.4  5.99  17       Aqr
203562 BD+06  4811  29931 8178 105570 212253.58 +064840.0  5.16  10 bet   Equ
203585 CD-41 14503  29950 8180 105696 212424.80 -410024.1  5.76     the02 Mic
203608 CP-65  3918  29979 8181 105858 212626.49 -652205.3  4.21     gam   Pav
203638 BD-21  6007  29953 8183 105665 212409.60 -205105.6  5.38  33       Cap
203705 BD-13  5923  29957 8187 105668 212411.44 -125241.3  5.48  18       Aqr
203760 CP-55  9586  29994 8188 105841 212615.44 -543938.0  6.10     gam   Ind
203843 BD-04  5444  29976 8192 105729 212451.68 -032353.6  6.38  20       Aqr
203875 BD-10  5668  29988 8195 105761 212513.02 -094453.3  5.71  19       Aqr
203881 CP-70  2850  30026 8196 106044 212844.79 -693019.0  5.47     SX    Pav
203926 BD-04  5446  29993 8199 105767 212516.96 -033323.7  5.48  21       Aqr
204075 CD-22 15388  30020 8204 105881 212640.03 -222441.0  3.77  34 zet   Cap
204139 BD-21  6020  30027 8207 105928 212714.83 -211146.1  5.78  35       Cap
204172 BD+36  4557  30016 8209 105811 212547.02 +364002.7  5.93  69       Cyg
204381 BD-22  5692  30059 8213 106039 212843.32 -214825.8  4.50  36 b     Cap
204394 CD-31 18291  30067 8214 106067 212903.73 -311418.7  6.52   5       PsA
204403 BD+36  4568  30044 8215 105942 212721.36 +370700.5  5.30  70       Cyg
204414 BD+26  4164  30048 8217 105966 212740.03 +273630.8  5.39  35       Vul
204724 BD+23  4325  30109 8225 106140 212956.88 +233819.8  4.52   2       Peg
204770 BD+66  1405  30081 8227 105972 212746.16 +664832.9  5.42   7       Cep
204771 BD+45  3558  30108 8228 106093 212926.91 +463225.2  5.22  71 g     Cyg
204783 CD-41 14550  30138 8229 106327 213205.86 -411045.6  5.29     ksi   Gru
204854 CD-34 15110  30142 8230 106340 213214.58 -335640.6  5.97   6       PsA
204867 BD-06  5770  30137 8232 106278 213133.52 -053416.2  2.90  22 bet   Aqr
205021 BD+69  1173  30118 8238 106032 212839.58 +703338.5  3.23   8 bet   Cep
205289 BD-20  6237  30204 8245 106559 213451.07 -200503.8  5.70  37       Cap
205435 BD+44  3865  30207 8252 106481 213358.87 +453531.4  3.98  73 rho   Cyg
205471 CD-26 15702  30235 8253 106654 213610.90 -261017.2  5.73   8       PsA
205478 CP-77  1510  30289 8254 107089 214128.47 -772322.1  3.73     nu.   Oct
205512 BD+37  4359  30219 8255 106551 213446.48 +383201.8  4.87  72       Cyg
205529 CD-33 15664  30243 8256 106703 213648.75 -330252.4  6.10   7       PsA
205637 BD-20  6251  30252 8260 106723 213704.82 -192757.6  4.51  39 eps   Cap
205730 BD+44  3877  30250 8262 106642 213602.44 +452228.5  5.96     W     Cyg
205767 BD-08  5701  30268 8264 106786 213745.04 -075114.9  4.68  23 ksi   Aqr
205811 BD+05  4830  30270 8265 106783 213743.61 +063706.2  6.19   3       Peg
205835 BD+39  4612  30263 8266 106711 213656.98 +402448.6  5.04  74       Cyg
205852 BD+18  4827  30274 8267 106787 213745.37 +191906.9  5.46   5       Peg
205924 BD+05  4834  30291 8270 106856 213831.87 +054618.0  5.66   4       Peg
205939 BD+44  3889  30278 8272 106752 213727.88 +444147.8  6.19     CP    Cyg
206058 BD-00  4245  30314      106942 213931.39 -000304.1  6.66  24       Aqr
206067 BD+01  4517  30315 8277 106944 213933.28 +021437.5  5.10  25 d     Aqr
206088 BD-17  6340  30320 8278 106985 214005.34 -163944.1  3.69  40 gam   Cap
206165 BD+61  2169  30302 8279 106801 213755.23 +620455.0  4.76   9       Cep
206240 CP-83   722A 30472 8280 107843 215054.25 -824307.8  5.27     lam   Oct
206301 BD-14  6102  30354 8283 107095 214132.93 -140248.7  5.16  42       Cap
206330 BD+42  4177  30338 8284 106999 214011.06 +431625.7  5.09  75       Cyg
206356 CD-23 17057  30365 8285 107128 214200.64 -231545.5  5.24  41       Cap
206445 BD+00  4770  30377 8287 107144 214210.12 +011707.0  5.66  26       Aqr
206453 BD-19  6152  30382 8288 107188 214239.42 -185158.7  4.72  43 kap   Cap
206487 BD+05  4850  30378 8289 107151 214215.44 +054048.5  5.30   7       Peg
206538 BD+40  4611  30376 8291 107097 214134.27 +404819.2  6.07  76       Cyg
206561 BD-15  6046  30393 8295 107232 214304.40 -142359.1  5.88  44       Cap
206570 BD+34  4500  30384 8297 107129 214201.08 +353036.7  5.98     V460  Cyg
206644 BD+40  4615  30394 8300 107162 214222.94 +410437.3  5.73  77       Cyg
206672 BD+50  3410  30391 8301 107136 214205.66 +511122.7  4.69  80 pi.01 Cyg
206677 BD-15  6052  30419 8302 107302 214400.98 -144457.8  5.96  45       Cap
206742 CD-33 15734  30439 8305 107380 214456.79 -330132.0  4.35   9 iot   PsA
206774 BD+37  4408  30421 8307 107253 214325.63 +381701.0  5.69  79       Cyg
206778 BD+09  4891  30431 8308 107315 214411.14 +095230.0  2.38   8 eps   Peg
206826 BD+28  4169A 30438 8309 107310 214408.40 +284435.6  4.49  78 mu.01 Cyg
206827 BD+28  4169B 30437 8310        214408.3  +284435.   6.08  78 mu.02 Cyg
206834 BD-09  5829  30448 8311 107382 214500.25 -090456.7  5.10  46 c     Cap
206859 BD+16  4582  30444 8313 107348 214430.69 +172100.2  4.34   9       Peg
206901 BD+24  4463  30450 8315 107354 214438.70 +253842.0  4.14  10 kap   Peg
206936 BD+58  2316  30440 8316 107259 214330.45 +584648.2  4.23     mu.   Cep
206952 BD+70  1193  30415 8317 107119 214155.08 +711840.3  4.55  11       Cep
207005 BD-09  5833  30474 8318 107487 214616.26 -091633.4  6.00  47       Cap
207052 BD-12  6087  30481 8319 107517 214632.08 -112157.4  5.57  48 lam   Cap
207089 BD+22  4472  30479 8321 107472 214604.36 +225656.0  5.29  12       Peg
207098 BD-16  5943  30491 8322 107556 214702.29 -160735.6  2.85  49 del   Cap
207130 BD+71  1082  30452 8324 107230 214304.13 +721912.7  5.18  78       Dra
207155 CD-31 18466  30509 8326 107608 214744.17 -305353.9  5.02  10 the   PsA
207203 BD+02  4414  30501 8328 107575 214713.96 +024110.1  5.63  11       Peg
207241 CP-70  2873  30541 8333 107835 215047.23 -693745.9  5.52     omi   Ind
207260 BD+60  2288  30483 8334 107418 214526.93 +610714.9  4.25  10 nu.   Cep
207330 BD+48  3504  30512 8335 107533 214647.61 +491834.5  4.23  81 pi.02 Cyg
207528 BD+60  2294  30526 8339 107586 214725.31 +604133.7  5.53  12       Cep
207650 BD+29  4525  30565 8343 107763 214950.68 +301027.4  5.07  14       Peg
207652 BD+16  4612  30569 8344 107788 215008.64 +171709.4  5.34  13       Peg
207958 BD-14  6149  30631 8351 108036 215317.58 -133306.5  5.08  51 mu.   Cap
207971 CD-37 14536  30640 8353 108085 215355.65 -372153.4  3.00     gam   Gru
207978 BD+28  4215  30625 8354 107975 215229.96 +284737.3  5.52  15       Peg
208057 BD+25  4635  30635 8356 108022 215303.76 +255530.5  5.09  16       Peg
208149 CP-58  7911  30679 8362 108281 215614.04 -575358.6  6.17     pi.   Ind
208450 CP-55  9733  30720 8368 108431 215755.03 -545933.2  4.40     del   Ind
208496 CP-59  7744  30724 8369 108478 215830.07 -590044.0  6.13     kap   Ind
